date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:43:08	35437/35437	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2013:28:01%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-most-popular-of-all-time.png?auto=format&h=420&ixlib=php-3.3.1&s=8ddc221d6528da20924c85c064e17572	C:/Users/DELL/Desktop/classcentral/p4/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-most-popular-of-all-time45d9.png	(from https://www.classcentral.com/)
16:43:09	198673/198673	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2014:20:51%20GMT	https://www.classcentral.com/report/most-popular-online-courses/	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/report/most-popular-online-courses/index.html	(from https://www.classcentral.com/)
16:43:12	176844/176844	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2014:21:11%20GMT	https://www.classcentral.com/report/most-popular-courses-2022/	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/report/most-popular-courses-2022/index.html	(from https://www.classcentral.com/)
16:43:12	153563/153563	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2014:21:10%20GMT	https://www.classcentral.com/report/best-free-online-courses-2021/	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/report/best-free-online-courses-2021/index.html	(from https://www.classcentral.com/)
16:43:12	145439/145439	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2014:21:09%20GMT	https://www.classcentral.com/report/best-free-online-courses-2022/	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/report/best-free-online-courses-2022/index.html	(from https://www.classcentral.com/)
16:43:13	817509/817509	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2016:43:09%20GMT	https://www.classcentral.com/collection/ivy-league-moocs	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/collection/ivy-league-moocs.html	(from https://www.classcentral.com/)
16:43:13	178706/178706	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2014:21:12%20GMT	https://www.classcentral.com/report/100-most-popular-online-courses-2021/	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/report/100-most-popular-online-courses-2021/index.html	(from https://www.classcentral.com/)
16:43:13	6215/6215	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Mar%202023%2018:30:26%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d3af0d0d31cdbdc684a726b330a759f	C:/Users/DELL/Desktop/classcentral/p4/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social5b92.jpg	(from https://www.classcentral.com/)
16:43:13	50744/50744	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Mar%202023%2012:10:25%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&h=420&ixlib=php-3.3.1&s=c49b305f32e1e971696b9852e3971c6b	C:/Users/DELL/Desktop/classcentral/p4/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social1fe9.jpg	(from https://www.classcentral.com/)
16:43:13	5751/5751	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Mar%202023%2023:45:37%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=dbef6e5a11e80f652ab6a5ce5eb593b8	C:/Users/DELL/Desktop/classcentral/p4/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-coursesd038.png	(from https://www.classcentral.com/)
16:43:14	96645/96645	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Mar%202023%2022:30:36%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&h=420&ixlib=php-3.3.1&s=9044610de77ddba19697f770dd2531c7	C:/Users/DELL/Desktop/classcentral/p4/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-courses08e8.png	(from https://www.classcentral.com/)
16:43:14	6083/6083	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2010:04:55%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=f880669c2a69683d851d6be4ee71652e	C:/Users/DELL/Desktop/classcentral/p4/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificates7462.png	(from https://www.classcentral.com/)
16:43:14	93874/93874	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2012:10:22%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&h=420&ixlib=php-3.3.1&s=bc50a602c38dbf30802649312c6a4474	C:/Users/DELL/Desktop/classcentral/p4/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificatesbc95.png	(from https://www.classcentral.com/)
16:43:14	6773/6773	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2009:31:25%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d0859ee6dce9cd586fcc06d2e5d34ec	C:/Users/DELL/Desktop/classcentral/p4/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsa0be.png	(from https://www.classcentral.com/)
16:43:15	29596/29596	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2012:10:27%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&h=420&ixlib=php-3.3.1&s=ac4c48d612e7961d7335e87451e52ac4	C:/Users/DELL/Desktop/classcentral/p4/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsc6f1.png	(from https://www.classcentral.com/)
16:43:15	512889/512889	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2014:21:14%20GMT	https://www.classcentral.com/report/coursera-free-online-courses/	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/report/coursera-free-online-courses/index.html	(from https://www.classcentral.com/)
16:43:16	412036/412036	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2014:20:38%20GMT	https://www.classcentral.com/report/free-certificates/	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/report/free-certificates/index.html	(from https://www.classcentral.com/)
16:43:16	188184/188184	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2014:21:18%20GMT	https://www.classcentral.com/report/free-google-certifications/	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/report/free-google-certifications/index.html	(from https://www.classcentral.com/)
16:43:16	378/378	---MC-	302	error ('Found')	text/html	date:Thu,%2002%20Mar%202023%2016:43:16%20GMT	https://www.classcentral.com/new-online-courses	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/new-online-courses	(from https://www.classcentral.com/)
16:43:17	836577/836577	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2016:43:16%20GMT	https://www.classcentral.com/starting-this-month	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/starting-this-month.html	(from https://www.classcentral.com/)
16:43:17	486/486	---MC-	302	error ('Found')	text/html	date:Thu,%2002%20Mar%202023%2016:43:17%20GMT	https://www.classcentral.com/most-popular-courses	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/most-popular-courses	(from https://www.classcentral.com/)
16:43:18	772530/772530	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2016:43:17%20GMT	https://www.classcentral.com/new-online-courses/february-2023	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/new-online-courses/february-2023.html	(from https://www.classcentral.com/)
16:43:18	140902/140902	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2014:21:25%20GMT	https://www.classcentral.com/report/most-popular-march-2023/	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/report/most-popular-march-2023/index.html	(from https://www.classcentral.com/)
16:43:19	841800/841800	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2016:43:18%20GMT	https://www.classcentral.com/subject/ai	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/ai.html	(from https://www.classcentral.com/)
16:43:21	826401/826401	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2016:43:19%20GMT	https://www.classcentral.com/subject/algorithms-and-data-structures	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/algorithms-and-data-structures.html	(from https://www.classcentral.com/)
16:43:22	773118/773118	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2016:43:21%20GMT	https://www.classcentral.com/subject/internet-of-things	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/internet-of-things.html	(from https://www.classcentral.com/)
16:43:24	789050/789050	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2016:43:22%20GMT	https://www.classcentral.com/subject/information-technology	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/information-technology.html	(from https://www.classcentral.com/)
16:43:24	7775/7775	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:43:22%20GMT	https://www.classcentral.com/subject/computer-networking	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/computer-networking	(from https://www.classcentral.com/)
16:43:25	7677/7677	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:43:25%20GMT	https://www.classcentral.com/subject/devops	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/devops	(from https://www.classcentral.com/)
16:43:25	7920/7920	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:43:25%20GMT	https://www.classcentral.com/subject/deep-learning	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/deep-learning.4f.delayed	(from https://www.classcentral.com/)
16:43:26	840782/840782	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2016:43:25%20GMT	https://www.classcentral.com/subject/machine-learning	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/machine-learning.html	(from https://www.classcentral.com/)
16:43:26	7703/7703	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:43:26%20GMT	https://www.classcentral.com/subject/cryptography	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/cryptography	(from https://www.classcentral.com/)
16:43:28	7856/7856	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:43:28%20GMT	https://www.classcentral.com/subject/hci	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/hci.52.delayed	(from https://www.classcentral.com/)
16:43:29	751757/751757	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2016:43:28%20GMT	https://www.classcentral.com/subject/quantum-computing	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/quantum-computing.html	(from https://www.classcentral.com/)
16:43:29	7967/7967	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:43:29%20GMT	https://www.classcentral.com/subject/distributed-systems	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/distributed-systems.53.delayed	(from https://www.classcentral.com/)
16:43:31	7957/7957	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:43:31%20GMT	https://www.classcentral.com/subject/operating-systems	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/operating-systems.55.delayed	(from https://www.classcentral.com/)
16:43:32	757441/757441	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2016:43:31%20GMT	https://www.classcentral.com/subject/blockchain	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/blockchain.html	(from https://www.classcentral.com/)
16:43:32	7936/7936	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:43:32%20GMT	https://www.classcentral.com/subject/computer-graphics	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/computer-graphics.56.delayed	(from https://www.classcentral.com/)
16:43:32	7786/7786	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:43:32%20GMT	https://www.classcentral.com/subject/nutrition-and-wellness	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/nutrition-and-wellness	(from https://www.classcentral.com/)
16:43:33	7977/7977	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:43:33%20GMT	https://www.classcentral.com/subject/disease-and-disorders	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/disease-and-disorders.58.delayed	(from https://www.classcentral.com/)
16:43:34	7910/7910	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:43:34%20GMT	https://www.classcentral.com/subject/health-care	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/health-care.5a.delayed	(from https://www.classcentral.com/)
16:43:36	772561/772561	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2016:43:34%20GMT	https://www.classcentral.com/subject/public-health	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/public-health.html	(from https://www.classcentral.com/)
16:43:36	7894/7894	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:43:36%20GMT	https://www.classcentral.com/subject/nursing	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/nursing.5b.delayed	(from https://www.classcentral.com/)
16:43:36	7680/7680	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:43:36%20GMT	https://www.classcentral.com/subject/anatomy	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/anatomy	(from https://www.classcentral.com/)
16:43:38	7856/7856	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:43:38%20GMT	https://www.classcentral.com/subject/cme	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/cme.5e.delayed	(from https://www.classcentral.com/)
16:43:39	741346/741346	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2016:43:37%20GMT	https://www.classcentral.com/subject/veterinary-science	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/veterinary-science.html	(from https://www.classcentral.com/)
16:43:39	7907/7907	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:43:39%20GMT	https://www.classcentral.com/subject/statistics	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/statistics.5f.delayed	(from https://www.classcentral.com/)
16:43:40	7804/7804	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:43:39%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/foundations-of-mathematics	(from https://www.classcentral.com/)
16:43:41	7970/7970	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:43:41%20GMT	https://www.classcentral.com/subject/discrete-mathematics	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/discrete-mathematics.62.delayed	(from https://www.classcentral.com/)
16:43:43	760674/760674	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2016:43:41%20GMT	https://www.classcentral.com/subject/calculus	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/calculus.html	(from https://www.classcentral.com/)
16:43:43	7895/7895	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:43:43%20GMT	https://www.classcentral.com/subject/trigonometry	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/trigonometry.63.delayed	(from https://www.classcentral.com/)
16:43:44	7894/7894	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:43:44%20GMT	https://www.classcentral.com/subject/algebra	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/algebra.65.delayed	(from https://www.classcentral.com/)
16:43:46	752558/752558	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2016:43:44%20GMT	https://www.classcentral.com/subject/geometry	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/geometry.html	(from https://www.classcentral.com/)
16:43:46	7888/7888	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:43:46%20GMT	https://www.classcentral.com/subject/precalculus	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/precalculus.66.delayed	(from https://www.classcentral.com/)
16:43:46	7728/7728	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:43:46%20GMT	https://www.classcentral.com/subject/number-theory	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/number-theory	(from https://www.classcentral.com/)
16:43:48	7943/7943	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:43:48%20GMT	https://www.classcentral.com/subject/mathematical-logic	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/mathematical-logic.69.delayed	(from https://www.classcentral.com/)
16:43:49	728504/728504	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2016:43:48%20GMT	https://www.classcentral.com/subject/combinatorics	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/combinatorics.html	(from https://www.classcentral.com/)
16:43:49	7943/7943	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:43:49%20GMT	https://www.classcentral.com/subject/linear-programming	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/linear-programming.6a.delayed	(from https://www.classcentral.com/)
16:43:50	7822/7822	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:43:49%20GMT	https://www.classcentral.com/subject/management-and-leadership	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/management-and-leadership	(from https://www.classcentral.com/)
16:43:52	7933/7933	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:43:51%20GMT	https://www.classcentral.com/subject/entrepreneurship	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/entrepreneurship.6d.delayed	(from https://www.classcentral.com/)
16:43:53	803018/803018	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2016:43:51%20GMT	https://www.classcentral.com/subject/finance	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/finance.html	(from https://www.classcentral.com/)
16:43:53	7882/7882	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:43:53%20GMT	https://www.classcentral.com/subject/marketing	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/marketing.6e.delayed	(from https://www.classcentral.com/)
16:43:55	7957/7957	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:43:54%20GMT	https://www.classcentral.com/subject/industry-specific	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/industry-specific.70.delayed	(from https://www.classcentral.com/)
16:43:56	808484/808484	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2016:43:54%20GMT	https://www.classcentral.com/subject/strategic-management	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/strategic-management.html	(from https://www.classcentral.com/)
16:43:56	7977/7977	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:43:56%20GMT	https://www.classcentral.com/subject/business-intelligence	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/business-intelligence.71.delayed	(from https://www.classcentral.com/)
16:43:56	7715/7715	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:43:56%20GMT	https://www.classcentral.com/subject/accounting	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/accounting	(from https://www.classcentral.com/)
16:43:58	7943/7943	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:43:58%20GMT	https://www.classcentral.com/subject/project-management	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/project-management.74.delayed	(from https://www.classcentral.com/)
16:43:59	760359/760359	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2016:43:58%20GMT	https://www.classcentral.com/subject/human-resources	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/human-resources.html	(from https://www.classcentral.com/)
16:43:59	7862/7862	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:43:59%20GMT	https://www.classcentral.com/subject/sales	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/sales.75.delayed	(from https://www.classcentral.com/)
16:44:01	7936/7936	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:44:01%20GMT	https://www.classcentral.com/subject/business-software	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/business-software.77.delayed	(from https://www.classcentral.com/)
16:44:02	764440/764440	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2016:44:01%20GMT	https://www.classcentral.com/subject/design-thinking	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/design-thinking.html	(from https://www.classcentral.com/)
16:44:02	7930/7930	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:44:02%20GMT	https://www.classcentral.com/subject/risk-management	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/risk-management.78.delayed	(from https://www.classcentral.com/)
16:44:03	7664/7664	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:44:02%20GMT	https://www.classcentral.com/subject/csr	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/csr	(from https://www.classcentral.com/)
16:44:04	7904/7904	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:44:04%20GMT	https://www.classcentral.com/subject/nonprofit	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/nonprofit.7b.delayed	(from https://www.classcentral.com/)
16:44:06	736338/736338	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2016:44:04%20GMT	https://www.classcentral.com/subject/customer-service	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/customer-service.html	(from https://www.classcentral.com/)
16:44:06	7884/7884	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:44:06%20GMT	https://www.classcentral.com/subject/innovation	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/innovation.7c.delayed	(from https://www.classcentral.com/)
16:44:06	7764/7764	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:44:06%20GMT	https://www.classcentral.com/subject/operations-management	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/operations-management	(from https://www.classcentral.com/)
16:44:08	7885/7885	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:44:08%20GMT	https://www.classcentral.com/subject/literature	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/literature.7f.delayed	(from https://www.classcentral.com/)
16:44:09	787985/787985	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2016:44:08%20GMT	https://www.classcentral.com/subject/history	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/history.html	(from https://www.classcentral.com/)
16:44:09	7936/7936	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:44:09%20GMT	https://www.classcentral.com/subject/language-learning	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/language-learning.80.delayed	(from https://www.classcentral.com/)
16:44:11	7885/7885	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:44:11%20GMT	https://www.classcentral.com/subject/philosophy	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/philosophy.82.delayed	(from https://www.classcentral.com/)
16:44:13	827088/827088	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2016:44:11%20GMT	https://www.classcentral.com/subject/grammar-writing	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/grammar-writing.html	(from https://www.classcentral.com/)
16:44:13	7897/7897	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:44:13%20GMT	https://www.classcentral.com/subject/religion	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/religion.83.delayed	(from https://www.classcentral.com/)
16:44:15	7872/7872	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:44:15%20GMT	https://www.classcentral.com/subject/culture	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/culture.85.delayed	(from https://www.classcentral.com/)
16:44:16	789220/789220	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2016:44:14%20GMT	https://www.classcentral.com/subject/esl	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/esl.html	(from https://www.classcentral.com/)
16:44:16	7891/7891	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:44:16%20GMT	https://www.classcentral.com/subject/sports	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/sports.86.delayed	(from https://www.classcentral.com/)
16:44:18	7890/7890	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2016:44:18%20GMT	https://www.classcentral.com/subject/ethics	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/ethics.88.delayed	(from https://www.classcentral.com/)
16:44:19	753482/753482	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2016:44:17%20GMT	https://www.classcentral.com/subject/journalism	C:/Users/DELL/Desktop/classcentral/p4/www.classcentral.com/subject/journalism.html	(from https://www.classcentral.com/)
